id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5120234975924040,P8up3oR72,7782884695,南归孤夷,这是一方有难八方支援的最好体现，华西医院6名专家紧急集结飞赴地震灾区，赶赴西藏定日县参与救援工作#西藏地震##第一批解放军已抵达西藏震中#L南归孤夷的微博视频,,,,"西藏地震,第一批解放军已抵达西藏震中",1,1,45,2025-01-07 17:36,微博视频号,,"http://f.video.weibocdn.com/o0/7dEzjhkklx08kYmroYOc01041200bThi0E010.mp4?label=mp4_720p&template=720x1276.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595082&ssig=MbsgVHj2B4&KID=unistore,video",,四川,金V
5120286285107668,P8vJOlqJK,3070751567,梦留史学,#直击西藏救援现场#这一幕让人动容！兵哥哥为怀中女孩裹紧衣服。祝愿平安！网友：军民鱼水情的真实写照！L梦留史学的微博视频,,,,直击西藏救援现场,2,5,189,2025-01-07 21:00,史学君HarmonyOS设备,,"http://f.video.weibocdn.com/o0/1ObDTfcblx08kYB0CPMY010412007avT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595082&ssig=Cc0luRZCgQ&KID=unistore,video",,天津,黄V
5120267930043181,P8vgd0bet,7876551234,李耕耘官方粉丝团,#西藏城市服务台#💪#直击西藏地震救援#【#益路耕耘#】一方有难，八方支援益路耕耘，爱心播撒在此发起公益@微公益一起捐：O网页链接让我们和@种地吧李耕耘一起，系心公益共同为日喀则灾区人民点亮希望之光！,,,"微公益,种地吧李耕耘","西藏城市服务台,直击西藏地震救援,益路耕耘",91,172,407,2025-01-07 19:47,李耕耘超话,https://wx1.sinaimg.cn/large/008B3cMWgy1hxcfrerky3j30s21ch776.jpg,,,重庆,蓝V
5120238289422932,P8uuoDxkM,7782884695,南归孤夷,这是中国移民管理官方发布的视频，西藏边检总站鲁鲁边境检查站移民管理警察在定日县长所乡森嘎村成功救出一名被困群众#西藏地震##第一批解放军已抵达西藏震中#L南归孤夷的微博视频,,,,"西藏地震,第一批解放军已抵达西藏震中",1,1,32,2025-01-07 17:50,微博视频号,,"http://f.video.weibocdn.com/o0/I2BLrLtSlx08kYnb5CmA01041200wsbp0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595082&ssig=RASaKYDWaa&KID=unistore,video",,四川,金V
5120289901910183,P8vPE80Vp,7308140398,大象新闻,#28位明星通过韩红基金会捐款#【#韩红基金会驰援西藏地震灾区#为灾区群众提供应急医疗援助】1月7日晚，北京韩红爱心慈善基金会发起人@西藏昌都人韩红韩红带领医疗专家志愿者一行奔赴日喀则定日县，团队成员将在抵达后迅速投入支援工作，进行应急医疗援助与物资发放。截至2025年1月7日20时，韩红基金会共收到来自28位文艺工作者的捐赠，捐赠总额为574万元人民币。现筹集善款将主要用于为受灾地区群众提供御寒保暖的物资，并将支持受灾地区的灾后重建工作。O网页链接O韩红基金会驰援西藏地震灾区为灾区群众提供应急医疗援助,,,西藏昌都人韩红,"28位明星通过韩红基金会捐款,韩红基金会驰援西藏地震灾区",10,11,347,2025-01-07 21:15,,,,,,普通用户
5120284691008857,P8vHf4erT,7759281152,魏大勋de超会管,#西藏城市服务台##直击西藏地震救援##即刻扬帆紧急救灾#我为【即刻扬帆紧急救灾】发起了一起捐，跟我一起，为爱添力！公益无大小，快来和我一起为项目助力！即刻扬帆紧急救灾@微公益,,,微公益,"西藏城市服务台,直击西藏地震救援,即刻扬帆紧急救灾",181,177,606,2025-01-07 20:54,🌸小管家iPhone 13,,,,山东,红V
5120327362809587,P8wO4bMTV,7913367231,黄俊捷官方后援会,黄俊捷超话1月7日上午，西藏日喀则市定日县发生了6.8级地震，导致人员伤亡和财产损失。在此，会会号召各位蛋黄果献出一份心意，和@黄俊捷H一起帮助受灾群众早日重建家园💛#西藏城市服务台##直击西藏地震救援#@微公益#即刻扬帆紧急救灾#公益无大小，一起为项目助力！即刻扬帆紧急救灾,,,"黄俊捷H,微公益","西藏城市服务台,直击西藏地震救援,即刻扬帆紧急救灾",61,211,511,2025-01-07 23:43,,,,,江苏,蓝V
5120282593855019,P8vDRgaRJ,6244553417,今日俄罗斯RT,【克宫：#普京就西藏定日县地震向中方表示慰问#】1月7日，克里姆林宫发布消息称，俄罗斯总统普京就中国西藏日喀则市定日县“1·07”地震向中方表示慰问。普京总统表示，“俄方与在这场自然灾害中失去至亲的人同在，并希望所有受伤民众早日康复”。据中国地震台网测定，北京时间2025年1月7日9时5分，定日县发生6.8级地震。据了解，经初步排查，截至15时，地震已造成95人遇难、130人受伤。L今日俄罗斯RT的微博视频,,,,普京就西藏定日县地震向中方表示慰问,40,24,355,2025-01-07 20:46,微博视频号,,"http://f.video.weibocdn.com/o0/s4AsLHU5lx08kYyHrLrq010412003CBU0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595082&ssig=rNtKbPWMsc&KID=unistore,video",,,蓝V
5120265361294221,P8vc45qGx,5718804188,瓶盖说,#丁俊晖5比4特鲁姆普#今天下午丁俊晖VS特鲁姆普的表演赛，丁俊晖在决胜局打出单杆118分，继首站澳门表演赛告负后，在杭州和拉萨连续两站以5-4战胜特鲁姆普，再获一胜！本场比赛因为西藏地震没有现场直播，但比赛照常进行。希望伤亡不要再扩大了……#西藏定日县地震已致95人遇难#,,,,"丁俊晖5比4特鲁姆普,西藏定日县地震已致95人遇难",7,22,152,2025-01-07 19:37,,"https://wx1.sinaimg.cn/large/006f1wdegy1hxcf9sosbcj31yh140nm2.jpg,https://wx3.sinaimg.cn/large/006f1wdegy1hxcf9txwv5j31401h919y.jpg,https://wx2.sinaimg.cn/large/006f1wdegy1hxcf9ufrfjj319b0s8gt0.jpg",,,重庆,金V
5120268458790117,P8vh3ASI5,1645578093,南风窗,【波司登捐赠1000万元御寒物资 驰援西藏地震灾区】据央视新闻报道，1月7日9时05分，西藏日喀则市定日县发生6.8级地震，震源深度10千米，灾情严重。正值寒冬腊月，灾区气温骤降，极端天气给受灾群众的生活和救援工作带来了极大挑战。在地震灾害发生的第一时间，波司登集团迅速响应，启动应急援助机制，从西南仓库中紧急调度1000万元的御寒物资，驰援西藏日喀则定日县，为当地群众和救援人员提供御寒保障。波司登集团将持续关注灾区情况，在政府部门的指导下，为灾区人民和救援工作提供更多的帮助与力量。祈愿西藏灾区早日恢复正常生活！#西藏日喀则6.8级地震##西藏日喀则地震现场##波司登驰援西藏##波司登捐赠1000万元物资#,,,,"西藏日喀则6.8级地震,西藏日喀则地震现场,波司登驰援西藏,波司登捐赠1000万元物资",34,57,735,2025-01-07 19:49,,https://wx1.sinaimg.cn/large/001NmG29gy1hxcfqtd26vj60u01hc4qp02.jpg,,,,普通用户
5120325799381943,P8wLxDmFF,6994864430,临夏政法,#西藏定日县地震已致126人遇难##直击西藏地震救援#西藏定日6.8级地震救援现场，搜救犬全力投入搜救，注意安全！愿平安！#直击西藏救援现场#L应急管理部的微博视频,,,,"西藏定日县地震已致126人遇难,直击西藏地震救援,直击西藏救援现场",2,77,70,2025-01-07 23:37,微博视频号,,"http://f.video.weibocdn.com/o0/V9icZlJglx08kYxoXUqs0104120075u60E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595097&ssig=Mp9RPex%2BdF&KID=unistore,video",,,蓝V
5120238109327542,P8uu6D8we,7729557378,猫街小巷萌少年,西藏地震，需要你我他的帮助，让我们以苏醒粉丝的名义，奉献爱心，点滴细流，汇成江河!（1元不嫌少，100不嫌多，量力而行才是真的爱心❤️）甘肃我们以苏醒粉丝是名义捐了2500即刻扬帆紧急救灾（不小心关闭了）（重开一个）O网页链接,,,,,3,34,35,2025-01-07 17:49,拉开幸运的帷幕,,,,湖北,金V
5120238914373301,P8uvpilH7,1258468660,摄影师吴亚轩,#西藏地震#天佑西藏🙏🙏🙏,,,,西藏地震,11,7,45,2025-01-07 17:52,Xiaomi 14 Ultra,"https://wx1.sinaimg.cn/large/4b02b534ly1hxcce6y3qnj20u018847q.jpg,https://wx2.sinaimg.cn/large/4b02b534ly1hxcce6ekkoj20u017tn3z.jpg,https://wx3.sinaimg.cn/large/4b02b534ly1hxcce5xp4zj20u017ugqy.jpg,https://wx4.sinaimg.cn/large/4b02b534ly1hxcce7h14aj20u017u7io.jpg",,,北京,黄V
5120318603527437,P8wzWeNE9,1783111607,是一颗肉丸子呀_,刚刚看到新闻西藏地震了，希望大家都平平安安的。生命是最重要的事，其他都是浮云。大家一起关注需要帮助的人吧。,,,,,38,649,6164,2025-01-07 23:09,iPhone 15 Pro,https://wx1.sinaimg.cn/large/6a481fb7gy1hxcljur1hbj20zk25979q.jpg,,,上海,红V
5120309917126364,P8wlVtTTm,6474140990,香港正义姐蓝雪宝,一方有難，八方支援！愿平安！#定日县地震全力搜救##西藏地震##西藏#西藏超话,,西藏,,"定日县地震全力搜救,西藏地震,西藏",8,18,230,2025-01-07 22:34,Android客户端,"https://wx1.sinaimg.cn/large/00748POSgy1hxckivp516j30u00x9jvf.jpg,https://wx1.sinaimg.cn/large/00748POSgy1hxckixj3mmj310g274tne.jpg",,,中国香港,红V
5120323852442517,P8wIpafpr,7782884695,南归孤夷,这是一位西藏网友分享的视频，他在地震发生后参与救援工作，帮助将伤者运输转移到医院#西藏地震##专家称日喀则发生更大地震可能性不大#L南归孤夷的微博视频,,,,"西藏地震,专家称日喀则发生更大地震可能性不大",3,5,33,2025-01-07 23:30,微博视频号,,"http://f.video.weibocdn.com/o0/jSK4D4fllx08kYKyqGUo010412007oO60E010.mp4?label=mp4_720p&template=720x1708.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595097&ssig=k6CO9U384w&KID=unistore,video",,四川,金V
5120258082341942,P8v0k9Pfg,2951605050,波司登,#波司登捐赠1000万元御寒物资#驰援西藏地震灾区#西藏日喀则6.8级地震#今日9时5分，西藏日喀则市定日县发生6.8级地震，灾情严重。波司登心系灾区，迅速响应，启动应急援助机制，紧急调度1000万元的御寒物资，驰援西藏日喀则定日县，为当地群众和救援人员提供御寒保障。祈愿西藏灾区早日恢复正常生活！#我们与西藏日喀则在一起#,,,,"波司登捐赠1000万元御寒物资,西藏日喀则6.8级地震,我们与西藏日喀则在一起",141,301,3374,2025-01-07 19:08,微博网页版,https://wx3.sinaimg.cn/large/afedeb3aly1hxcel7akifj20u01hc1kx.jpg,,,北京,蓝V
5120320110859660,P8wCn3BDu,1647171880,中国乡村发展基金会,#人道救援#北京时间1月7日9时5分，西藏日喀则发生6.8级地震。感谢@罗云熙Leo积极响应西藏日喀则地震救援行动，通过中国乡村发展基金会为灾区群众送去温暖与关怀，为地震灾害贡献自己的一份力量，帮助灾区人民早日恢复生产生活，携手共渡难关。让我们和@罗云熙Leo一起关注为灾区人民祈福，西藏加油！#有你救有力量##西藏城市服务台#,,,罗云熙Leo,"人道救援,有你救有力量,西藏城市服务台",3056,3286,18700,2025-01-07 23:15,,"https://wx4.sinaimg.cn/large/622dd928ly1hxclqu3ninj20b90k0js9.jpg,https://wx3.sinaimg.cn/large/622dd928ly1hxclquc06zj20vx1bmdlc.jpg",,,北京,蓝V
5120255558944455,P8uWfBwRp,7751456513,孤傲的狂生,#西藏定日县地震已致95人遇难##西藏地震##热门视频#现场：西藏定日地震一村庄沦为废墟，房屋全倒塌多人受伤L孤傲的狂生的微博视频,,,,"西藏定日县地震已致95人遇难,西藏地震,热门视频",17,4,19,2025-01-07 18:58,微博视频号,,"http://f.video.weibocdn.com/u0/mi3Jp5NFgx08kYsI0hIk01041200bNlm0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595111&ssig=0LF7NRuGcq&KID=unistore,video",,广东,金V
5120318941959699,P8wAu8dO3,1654810804,徐洁云,今天一天，事真不少。上午，小米最高技术奖项-全新升级的“千万技术大奖”颁奖，小米超级电机V8s项目组拿下最高奖项，同时还有一大批实现行业引领性突破的项目也获得了各级奖项。同时，今天媒体报道，24年中国手机市场中，小米全年总成绩已进入前三，Q4拿到第二。晚间，小米公益基金会披露已捐赠100万元，为西藏地震灾区救灾及重建尽献绵薄之力，同时小米集团已经筹措启运灾区急需物资驰援。,,,,,3,18,104,2025-01-07 23:10,Xiaomi 15,"https://wx2.sinaimg.cn/large/62a268b4ly1hxclfo63oij20u01407od.jpg,https://wx2.sinaimg.cn/large/62a268b4ly1hxclfoof31j20u0140nmd.jpg,https://wx2.sinaimg.cn/large/62a268b4ly1hxclfoymp5j20u0140tqi.jpg,https://wx1.sinaimg.cn/large/62a268b4ly1hxclfpdpgfj20u0140kj9.jpg,https://wx2.sinaimg.cn/large/62a268b4ly1hxclfpob1ij20u0140niw.jpg,https://wx3.sinaimg.cn/large/62a268b4ly1hxclfq1pdpj20u0140e0r.jpg,https://wx2.sinaimg.cn/large/62a268b4ly1hxclfqifiqj20u01401kx.jpg,https://wx1.sinaimg.cn/large/62a268b4ly1hxclfqt2jvj20u0140dxq.jpg,https://wx1.sinaimg.cn/large/62a268b4ly1hxclfr2v4ij20u0140aki.jpg",,,北京,红V
5120258325875314,P8v0IoEr8,1900489235,莲石路车神,#第一批解放军已抵达西藏震中#无人机、运20、直升机还有我们解放军的车队迅速响应奔赴西藏地震灾区。每当看到这些画面的时候就感觉更有动力努力工作挣钱多缴税了。解放军装备越好就觉得越踏实。,,北京,,第一批解放军已抵达西藏震中,13,19,189,2025-01-07 19:09,Redmi K70 Pro 冠军版,,"http://f.video.weibocdn.com/o0/qJlIiyxBlx08kYtuhwha01041200x3NI0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595111&ssig=nXHgbGz4kK&KID=unistore,video",,北京,红V
5120249353473320,P8uMfezzi,6397754323,人民空军,【空军运-20抵达震区定日】1月7日16时许，西部战区空军派出一架运-20飞机运载西部战区前进指挥所抵达震区定日机场，统筹指挥抗震救灾工作。定日机场海拔4000余米，冬季严寒、高原缺氧特点明显，西部战区空军指导部队认真研究环境，精细规划航线，加强装备检查，完善应急处置预案，确保任务圆满完成。（文字：邓栋之，图片：张鑫耀、王景尧、邓亮、普正鑫）#直击日喀则地震救援一线##运20奔赴西藏地震灾区#,,,,"直击日喀则地震救援一线,运20奔赴西藏地震灾区",43,36,234,2025-01-07 18:33,,"https://wx4.sinaimg.cn/large/006YYk9Rly1hxccz5urgcj311w0sg42q.jpg,https://wx3.sinaimg.cn/large/006YYk9Rly1hxccz6677aj30v40newiq.jpg,https://wx1.sinaimg.cn/large/006YYk9Rly1hxccz6g1oqj30x60owgqc.jpg",,,,蓝V
5120284141294514,P8vGm5qLg,6466957523,银河去vd买丁禹兮杂志了,#虞书欣丁禹兮实绩#请有心之人不要再带节奏了丁禹兮很好无需比较大家多关注西藏地震吧谢谢🙏🏻为逝者默哀，为生者祈福🙏🏻,,,,虞书欣丁禹兮实绩,1,4,44,2025-01-07 20:52,鸭鸭尊嘟超爱你,https://wx1.sinaimg.cn/large/0073EH4vgy1hxchm95dcjj30wi1gy4ks.jpg,,,江苏,红V
5120263907970132,P8v9Ixrow,7858404582,新茶饮公益基金,#新茶饮公益基金紧急驰援西藏地震灾区#1月7日西藏日喀则市定日县发生6.8级地震后，新茶饮公益基金携手中国乡村发展基金会第一时间启动备灾资金，为灾区提供保暖等应急救援物资，后续将持续关注救灾进展，与灾区群众同心协力，共渡难关！@茶百道ChaPanda@古茗茶饮@蜜雪冰城@书亦烧仙草@沪上阿姨@喜茶@益禾堂@茶颜悦色官方微博@7分甜鲜果茶@甜啦啦TLL,,,"茶百道ChaPanda,古茗茶饮,蜜雪冰城,书亦烧仙草,沪上阿姨,喜茶,益禾堂,茶颜悦色官方微博,7分甜鲜果茶,甜啦啦TLL",新茶饮公益基金紧急驰援西藏地震灾区,67,46,441,2025-01-07 19:31,iPhone客户端,https://wx4.sinaimg.cn/large/008zP410gy1hxcfagbkbpj31wq2zpx68.jpg,,,北京,蓝V
5120319801787023,P8wBS7uSX,5342220662,应急管理部,#直击西藏地震救援#【#首批中央救灾物资已运抵日喀则地震灾区#】1月7日22时许，国家防灾减灾救灾委员会办公室、应急管理部、国家粮食和储备局向西藏紧急调拨的首批5800余件棉帐篷、棉衣被等中央救灾物资已运抵日喀则定日县地震灾区，其余1.6万余件中央救灾物资将于8日陆续运抵灾区。同时，应急管理部紧急启动应急物资政社协同保障机制，协调爱心企业和有关基金会援助的应急食品、取暖炉、电热毯、帽子、围巾、手套、保暖衣等生活类救灾物资也陆续运抵灾区，全力支持地方做好受灾群众临时安置和生活保障工作。#加油日喀则#,,,,"直击西藏地震救援,首批中央救灾物资已运抵日喀则地震灾区,加油日喀则",26,15,76,2025-01-07 23:13,,https://wx1.sinaimg.cn/large/005PxpDoly1hxclprhdj7j30b40b4dgq.jpg,,,,蓝V
5120307348902826,P8whMBm1Y,1133914947,鞋吧Sneakersbar,一方有难，八方支援地震无情，人间有爱为国产运动品牌点赞#多明星捐赠驰援西藏##西藏地震#,,,,"多明星捐赠驰援西藏,西藏地震",19,48,165,2025-01-07 22:24,一加 13,"https://wx3.sinaimg.cn/large/001eJN4Lly1hxck7hhv8jj60u0140djg02.jpg,https://wx4.sinaimg.cn/large/001eJN4Lly1hxck7htcyfj60u01hc4bz02.jpg,https://wx3.sinaimg.cn/large/001eJN4Lly1hxck7ify5nj60u01hcnas02.jpg,https://wx1.sinaimg.cn/large/001eJN4Lly1hxck7j60foj61jk2mpb2902.jpg,https://wx2.sinaimg.cn/large/001eJN4Lly1hxclk3v7kej60j60y3n5402.jpg,https://wx2.sinaimg.cn/large/001eJN4Lly1hxck7ip4y9j60u01hc14602.jpg,https://wx2.sinaimg.cn/large/001eJN4Lly1hxcljwm8s8j60u01hcqg502.jpg,https://wx1.sinaimg.cn/large/001eJN4Lly1hxcljx0hitj60u01hcanh02.jpg",,,北京,金V
5120263065178852,P8v8mlJfS,2606218210,中国妇女报,【#解放军用衣服裹紧女孩#】1月7日，西藏定日县6.8级地震，解放军为怀中女孩裹紧衣服，让希望在温暖中发芽。#第一批解放军已抵达西藏震中#（秀我中国）L中国妇女报的微博视频,,,,"解放军用衣服裹紧女孩,第一批解放军已抵达西藏震中",7,14,407,2025-01-07 19:28,微博视频号,,"http://f.video.weibocdn.com/o0/n7LPAfsxlx08kYufs2gw010412006pVY0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595111&ssig=Qxef8iISA9&KID=unistore,video",,,蓝V
5120330950247095,P8wTR12hp,2563856605,李小夏de精彩,#罗云熙捐款50万驰援西藏#罗云熙在《追光者》中饰演的罗本，身为地震遗孤，于领养家庭成长后毅然投身救援事业，无惧危险，奔赴在一场又一场生死救援的前线。或许正是这段演艺经历的共情，让罗云熙对灾区和受灾群众怀有更为深厚的牵挂与温情。他以50万的捐款，为西藏震区送去一份切实的支援，身体力行地传递着温暖与希望。如今，西藏定日县地震已致126人遇难，让我们共同为这片土地祈福，愿灾区人民能早日重建家园，恢复往日安宁，平安顺遂！🙏🙏🙏#西藏定日县地震已致126人遇难#🙏#为西藏捐款的明星#L李小夏de精彩的微博视频,,,,"罗云熙捐款50万驰援西藏,西藏定日县地震已致126人遇难,为西藏捐款的明星",179,183,1684,2025-01-07 23:58,微博视频号,,"http://f.video.weibocdn.com/o0/6P2Vnmxslx08kYNj2uYo01041200dzvM0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595111&ssig=lL7wcpgs6s&KID=unistore,video",,北京,金V
5120301176455500,P8w7Pr5mY,1171350004,梁家翔这儿呢,厂长回归的微博行～理想汽车捐赠500万元驰援西藏地震灾区#理想汽车##理想L9##理想MEGA#,,北京,,"理想汽车,理想L9,理想MEGA",5,9,32,2025-01-07 21:59,iPhone 15 Pro Max,"https://wx1.sinaimg.cn/large/45d161f4ly1hxcjjg7ot6j20zu25oh8a.jpg,https://wx3.sinaimg.cn/large/45d161f4ly1hxcjjgfpr4j20u01hcagi.jpg",,,北京,红V
5120174240041976,P8sP60aV2,2656274875,央视新闻,【专家分析：#此次地震为拉萨地块的一次能量释放#】#西藏震区近几日仍可能发生有感地震#今天9时5分，在西藏日喀则市定日县发生6.8级地震。中国地震台网中心组织专家对此次地震进行研究分析，定日6.8级地震震中位于青藏高原的拉萨地块内部，距离地震最近的断层为登么错断裂，距离约11公里，震源机制为拉张型破裂。青藏高原南部地区同时受到南北向挤压和东西向拉张应力作用，高原内部发育有近南北向和近东西向的两种典型断裂。在这种强烈地壳形变作用下，拉萨地块及周缘断裂带活动尤为强烈。1950年以来，拉萨地块共发生6级以上地震21次，最大为2017年西藏米林6.9级地震。因此，此次地震属于拉萨地块的一次能量释放。一般来讲，一次较大地震发生后，在其震源区及邻近区域会观测到余震活动，这些余震活动随着时间的推移，在强度和次数上逐渐减弱，过程中也会存在起伏活动。因此，原震区及附近地区近几日仍存在发生有感地震的可能。（总台央视记者张腾飞）,,,,"此次地震为拉萨地块的一次能量释放,西藏震区近几日仍可能发生有感地震",97,122,475,2025-01-07 13:35,微博网页版,https://wx2.sinaimg.cn/large/002TLsr9ly1hxc4zt99uaj60dw0dwgs302.jpg,,,,普通用户
5120288464831428,P8vNkkgSg,1837234894,止谣君,#西藏日喀则地震现场救援视频#今日西藏地震监控画面及救援视频🙏🙏🙏.,,,,西藏日喀则地震现场救援视频,166,33,602,2025-01-07 21:09,微博视频号,,"http://f.video.weibocdn.com/u0/6COEc2Gqgx08kYBCYarm010412007xMd0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595121&ssig=WlI9prjHyV&KID=unistore,video",,重庆,普通用户
5120229017391558,P8ufrv0SG,2205860842,中国红十字会总会,#红十字在行动#【中国红十字会总会紧急组织开展西藏6.8级地震灾害救援】1月7日09时05分，西藏自治区日喀则市定日县发生6.8级地震。中国红十字会总会迅速启动应急响应，紧急调拨棉帐篷、棉被、保暖冲锋衣、折叠床等救灾物资4600件（套），用于支持灾区做好群众转移安置和生活保障工作，于7日下午派出工作组及救援队员赶赴震区，现场开展灾情需求评估及救援救助工作。#直击西藏地震救援#,,,,"红十字在行动,直击西藏地震救援",77,0,228,2025-01-07 17:13,微博网页版,https://wx1.sinaimg.cn/large/837ac3ealy1hxcbaiii23j20j6086wfa.jpg,,,,蓝V
5120259476689724,P8v2zs4iM,2810373291,新华网,【救援进行中！#记者赶赴震中看到帐篷正在搭建中#】1月7日9时5分，西藏自治区日喀则市定日县发生6.8级地震。新华社记者第一时间赶赴震中，记者洛卓嘉措抵达措果乡美朵村，看到当地已经进行村民安置点的建设。#致敬抗震救灾中的救援力量##西藏定日县地震这些问题一起关注#L新华网的微博视频,,,,"记者赶赴震中看到帐篷正在搭建中,致敬抗震救灾中的救援力量,西藏定日县地震这些问题一起关注",34,28,249,2025-01-07 19:14,微博视频号,,"http://f.video.weibocdn.com/o0/dGiU3qinlx08kYtNO7f201041200kWfJ0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595121&ssig=cgmjJV0SU6&KID=unistore,video",,,普通用户
5120229564482775,P8ugkiOaP,2010588982,新疆红石慈善基金会,#西藏城市服务台##祈福日喀则愿平安#今日9时5分，定日县地震，震感强烈、房屋倒塌，已致人员伤亡，余震不断。国务院、应急管理部紧急响应，消防1500余人奔赴搜救。新疆红石慈善基金会#红石驰援西藏地震#在此倡议：社会各界爱心人士，发扬“一方有难，八方支援”精神，伸出援手。您的捐款将用于救灾、重建，我们承诺公开透明使用善款，点滴爱心汇聚力量，一起帮定日县人民渡难关💪爱心渠道【红石驰援西藏地震】,,,,"西藏城市服务台,祈福日喀则愿平安,红石驰援西藏地震",107,49,165,2025-01-07 17:15,微博网页版,,,,新疆,蓝V
5120292586260501,P8vTYqgDP,1654801402,北京协和医院,1月7日9时05分，西藏自治区日喀则市定日县发生6.8级地震。接国家卫生健康委医疗应急司紧急指令，北京协和医院组建紧急医学救援队于19:30乘飞机出发驰援西藏，开展指导救治工作。专家组共3人，分别是MICU主任翁利、急诊科主任助理王江山、骨科主任医师高鹏。7日15时许，中组部第十批“组团式”援藏医疗队队长、北京协和医院副院长吴东，已第一时间带领西藏自治区人民医院应急救援医疗队赶赴日喀则，开展医疗救治工作。援藏医疗队队员、北京协和医院骨科副主任医师蔡思逸随队奔赴日喀则。#直击西藏地震救援#,,,,直击西藏地震救援,17,13,136,2025-01-07 21:25,iPhone客户端,"https://wx3.sinaimg.cn/large/62a243faly1hxcii8cd1aj24dk2t7b2d.jpg,https://wx4.sinaimg.cn/large/62a243faly1hxcikhylkvj20sb0gvq9a.jpg",,,,蓝V
5120278201637611,P8vwM6S15,2279033217,灰灰先生,西藏地震，鸿星尔克、安踏、李宁、361°等多家国产运动品牌捐赠物资超5000W。灾难面前，国产品牌从未缺席。#西藏日喀则6.8级地震##国产运动品牌援助西藏超5000万#GreyRunning超话,,,,"西藏日喀则6.8级地震,国产运动品牌援助西藏超5000万",1,2,23,2025-01-07 20:28,GreyRunning超话,"https://wx4.sinaimg.cn/large/87d74981gy1hxcgthohylj20u01f4tgx.jpg,https://wx4.sinaimg.cn/large/87d74981gy1hxcgtglqxaj20qo1bfqa3.jpg,https://wx2.sinaimg.cn/large/87d74981gy1hxcgtg6nrpj20qo1bf7ad.jpg,https://wx3.sinaimg.cn/large/87d74981gy1hxcgtf2svxj20u0140jvn.jpg,https://wx2.sinaimg.cn/large/87d74981gy1hxcjd5ty9rj20u01hcq9h.jpg,https://wx3.sinaimg.cn/large/87d74981gy1hxcjd6u955j20u01hcgt9.jpg",,,浙江,红V
5120255715974207,P8uWvp4ab,5307012945,-四分三十三秒-,#直击西藏救援现场#军民鱼水情！西藏地震救援第一现场。L-四分三十三秒-的微博视频,,,,直击西藏救援现场,9,8,110,2025-01-07 18:59,微博视频号,,"http://f.video.weibocdn.com/o0/AR03PwO7lx08kYsMdRRu01041200p1Hz0E010.mp4?label=mp4_720p&template=720x1338.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736595121&ssig=nUgpyEM5dO&KID=unistore,video",,山东,金V
5120249949062705,P8uNcC1CF,1240246333,沉默的山羊,#西藏地震#1月7日16时许，西部战区空军运﹣20飞机运载战区前进指挥所抵达海拔4000多米的定日机场，统筹指挥抗震救灾工作。,,,,西藏地震,9,2,80,2025-01-07 18:36,,"https://wx3.sinaimg.cn/large/49eca83dgy1hxcdp26nbkj21hc0u0gyl.jpg,https://wx2.sinaimg.cn/large/49eca83dgy1hxcdp2no03j21hc0u0aj7.jpg,https://wx4.sinaimg.cn/large/49eca83dgy1hxce53lw1kj20zk0p4dut.jpg,https://wx3.sinaimg.cn/large/49eca83dgy1hxce546bq4j20zk0p44dq.jpg",,,江西,金V
